,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,arch_id,n,d,gbs,lr,train_loss,val_loss,cluster,time_last_mod
211,211.0,211.0,211.0,attn,300M,3.0B,32,0.00025,3.1308135986328125,3.1103426300111363,mpi,2026-06-26 02:51:35
212,212.0,212.0,212.0,attn,300M,0.5B,32,0.00025,3.5953800678253174,3.506309835246352,mpi,2026-06-26 22:58:46
213,213.0,213.0,213.0,attn,300M,1.0B,32,0.008,3.2733821868896484,3.375509102618108,mpi,2026-06-26 23:08:51
214,214.0,214.0,214.0,attn,300M,3.0B,32,0.008,3.276949167251587,3.2581700919104404,mpi,2026-06-26 06:06:17
215,215.0,215.0,215.0,attn,300M,0.5B,32,0.008,3.575018405914306,3.477590982249526,mpi,2026-06-26 22:56:39
216,216.0,216.0,216.0,gdn,150M,1.0B,16,0.004,3.5596764087677,3.523177577628464,mpi,2026-06-25 23:25:20
217,217.0,217.0,217.0,gdn,150M,0.5B,16,0.004,3.7225513458251953,3.6223046732730553,mpi,2026-06-26 22:57:31
218,218.0,218.0,218.0,gdn,150M,1.0B,16,0.002,3.529558658599853,3.4875470536654114,mpi,2026-06-25 21:20:52
219,219.0,219.0,219.0,gdn,150M,0.5B,16,0.002,3.696662664413452,3.5955322578305102,mpi,2026-06-26 22:59:01
220,220.0,220.0,220.0,gdn,150M,1.0B,16,0.001,3.510087251663208,3.4702163704106064,mpi,2026-06-25 23:25:45
221,221.0,221.0,221.0,gdn,150M,0.5B,16,0.001,3.6891682147979736,3.5855898904018715,mpi,2026-06-26 22:58:55
222,222.0,222.0,222.0,gdn,150M,1.0B,16,0.0005,3.519150495529175,3.483314869052074,mpi,2026-06-25 22:47:05
223,223.0,223.0,223.0,gdn,150M,0.5B,16,0.0005,3.727363109588623,3.6167171853487607,mpi,2026-06-26 22:55:05
224,224.0,224.0,224.0,gdn,150M,1.0B,16,0.00025,3.5629565715789795,3.5221044360614213,mpi,2026-06-25 21:16:29
225,225.0,225.0,225.0,gdn,150M,0.5B,16,0.00025,3.781651735305786,3.684092071408131,mpi,2026-06-26 22:50:45
226,226.0,226.0,226.0,gdn,150M,1.0B,16,0.008,3.628645658493042,3.5930636054179708,mpi,2026-06-25 22:27:28
227,227.0,227.0,227.0,gdn,150M,1.0B,32,0.004,3.341626167297364,3.4323110158326195,mpi,2026-06-26 23:01:37
228,228.0,228.0,228.0,gdn,150M,3.0B,32,0.004,3.325554609298706,3.312699432060367,mpi,2026-06-26 01:12:11
229,229.0,229.0,229.0,gdn,150M,0.5B,32,0.004,3.6449668407440186,3.539935717035513,mpi,2026-06-26 22:59:52
230,230.0,230.0,230.0,gdn,150M,1.0B,32,0.002,3.317064046859741,3.411817137921443,mpi,2026-06-26 23:03:01
231,231.0,231.0,231.0,gdn,150M,3.0B,32,0.002,3.296892166137696,3.2825662409672973,mpi,2026-06-26 04:03:45
232,232.0,232.0,232.0,gdn,150M,0.5B,32,0.002,3.628296136856079,3.5322519990264394,mpi,2026-06-26 22:52:37
233,233.0,233.0,233.0,gdn,150M,1.0B,32,0.001,3.328168630599976,3.4167091713577022,mpi,2026-06-26 22:58:16
234,234.0,234.0,234.0,gdn,150M,3.0B,32,0.001,3.290789127349853,3.275582966257314,mpi,2026-06-26 01:59:54
235,235.0,235.0,235.0,gdn,150M,0.5B,32,0.001,3.657503128051758,3.552174048345597,mpi,2026-06-26 22:50:57
236,236.0,236.0,236.0,gdn,150M,1.0B,32,0.0005,3.35654878616333,3.448746445921601,mpi,2026-06-26 23:10:28
237,237.0,237.0,237.0,gdn,150M,3.0B,32,0.0005,3.301393747329712,3.2873529442021105,mpi,2026-06-26 01:53:09
238,238.0,238.0,238.0,gdn,150M,0.5B,32,0.0005,3.7116000652313232,3.610579045092473,mpi,2026-06-26 22:54:37
239,239.0,239.0,239.0,gdn,150M,1.0B,32,0.00025,3.42674207687378,3.516414045114986,mpi,2026-06-26 23:03:58
240,240.0,240.0,240.0,gdn,150M,3.0B,32,0.00025,3.32292103767395,3.313342142886803,mpi,2026-06-26 01:48:58
241,241.0,241.0,241.0,gdn,150M,0.5B,32,0.00025,3.8930094242095934,3.795063802844188,mpi,2026-06-17 11:28:59
242,242.0,242.0,242.0,gdn,150M,1.0B,32,0.008,3.376208066940308,3.470920342304668,mpi,2026-06-26 23:11:18
243,243.0,243.0,243.0,gdn,150M,3.0B,32,0.008,3.3777074813842773,3.3669006081878163,mpi,2026-06-26 01:14:14
244,244.0,244.0,244.0,gdn,150M,0.5B,32,0.008,3.675677299499512,3.5695343572585307,mpi,2026-06-26 22:58:00
245,245.0,245.0,245.0,gdn,50M,1.0B,16,0.004,3.603917598724365,3.56595069932156,mpi,2026-06-25 07:11:23
246,246.0,246.0,246.0,gdn,50M,0.5B,16,0.004,3.746588468551636,3.657703379333997,mpi,2026-06-25 13:17:23
247,247.0,247.0,247.0,gdn,50M,1.0B,16,0.002,3.56359338760376,3.5302996768326054,mpi,2026-06-25 07:11:11
248,248.0,248.0,248.0,gdn,50M,0.5B,16,0.002,3.725497722625733,3.632594000706907,mpi,2026-06-25 13:16:36
249,249.0,249.0,249.0,gdn,50M,1.0B,16,0.001,3.563957929611206,3.5268736026326164,mpi,2026-06-25 07:11:17
250,250.0,250.0,250.0,gdn,50M,0.5B,16,0.001,3.733935594558716,3.638934176867125,mpi,2026-06-25 13:17:22
251,251.0,251.0,251.0,gdn,50M,1.0B,16,0.0005,3.5762829780578613,3.5381596096226424,mpi,2026-06-25 06:38:53
252,252.0,252.0,252.0,gdn,50M,0.5B,16,0.0005,3.759971618652344,3.668048269240584,mpi,2026-06-25 13:17:17
253,253.0,253.0,253.0,gdn,50M,1.0B,16,0.00025,3.619257926940918,3.5835413276172075,mpi,2026-06-25 07:11:27
254,254.0,254.0,254.0,gdn,50M,0.5B,16,0.00025,3.856003046035767,3.75658643284782,mpi,2026-06-25 13:11:35
255,255.0,255.0,255.0,gdn,50M,1.0B,16,0.008,3.6703617572784415,3.631802887994735,mpi,2026-06-25 07:11:14
256,256.0,256.0,256.0,gdn,50M,0.5B,16,0.008,3.8157379627227774,3.7194645365730654,mpi,2026-06-25 13:17:19
257,257.0,257.0,257.0,gdn,50M,0.5B,32,0.004,3.681361436843872,3.6405891085925854,mpi,2026-06-25 13:11:43
258,258.0,258.0,258.0,gdn,50M,3.0B,32,0.004,3.48553204536438,3.421074355903425,mpi,2026-06-25 08:29:12
259,259.0,259.0,259.0,gdn,50M,1.0B,32,0.004,3.518906831741333,3.536040466082724,mpi,2026-06-25 13:16:16
260,260.0,260.0,260.0,gdn,50M,1.0B,32,0.002,3.509629726409912,3.526977151632309,mpi,2026-06-25 13:17:33
261,261.0,261.0,261.0,gdn,50M,3.0B,32,0.002,3.4685378074646,3.4019264327852348,mpi,2026-06-25 08:29:39
262,262.0,262.0,262.0,gdn,50M,0.5B,32,0.002,3.6822025775909424,3.6437233341367614,mpi,2026-06-25 13:14:49
263,263.0,263.0,263.0,gdn,50M,1.0B,32,0.001,3.518312692642212,3.531419012107347,mpi,2026-06-25 13:24:29
264,264.0,264.0,264.0,gdn,50M,3.0B,32,0.001,3.467417001724243,3.3986264090789,mpi,2026-06-25 10:06:05
265,265.0,265.0,265.0,gdn,50M,0.5B,32,0.001,3.7063841819763184,3.663333012869483,mpi,2026-06-25 13:16:09
266,266.0,266.0,266.0,gdn,50M,0.5B,32,0.0005,3.767601728439331,3.7339210933760594,mpi,2026-06-25 13:16:01
267,267.0,267.0,267.0,gdn,50M,3.0B,32,0.0005,3.4749233722686768,3.410819547741037,mpi,2026-06-25 10:00:47
268,268.0,268.0,268.0,gdn,50M,1.0B,32,0.0005,3.551308870315552,3.5661202763256274,mpi,2026-06-25 13:24:15
269,269.0,269.0,269.0,gdn,50M,1.0B,32,0.00025,3.633768081665039,3.6464102111364665,mpi,2026-06-25 13:24:45
270,270.0,270.0,270.0,gdn,50M,3.0B,32,0.00025,3.5075552463531494,3.441605527150004,mpi,2026-06-25 09:50:23
271,271.0,271.0,271.0,gdn,50M,0.5B,32,0.00025,3.923320055007935,3.8832351863384247,mpi,2026-06-25 13:16:02
272,272.0,272.0,272.0,gdn,50M,1.0B,32,0.008,3.5562307834625244,3.574270568395916,mpi,2026-06-25 13:16:13
273,273.0,273.0,273.0,gdn,50M,3.0B,32,0.008,3.531480550765991,3.463170622524462,mpi,2026-06-25 08:29:29
274,274.0,274.0,274.0,gdn,50M,0.5B,32,0.008,3.7151803970336914,3.667753138040241,mpi,2026-06-25 13:11:35
275,275.0,275.0,275.0,gdn,20M,1.0B,16,0.004,3.8048906326293945,3.7635367221519593,mpi,2026-06-25 06:34:39
276,276.0,276.0,276.0,gdn,20M,0.5B,16,0.004,3.936877012252808,3.840777415916568,mpi,2026-06-25 13:10:38
277,277.0,277.0,277.0,gdn,20M,1.0B,16,0.002,3.787472486495972,3.746452294021356,mpi,2026-06-25 06:34:50
278,278.0,278.0,278.0,gdn,20M,0.5B,16,0.002,3.9233558177948,3.82891704059038,mpi,2026-06-25 13:10:37
279,279.0,279.0,279.0,gdn,20M,1.0B,16,0.001,3.782851457595825,3.746990382085081,mpi,2026-06-25 06:34:53
280,280.0,280.0,280.0,gdn,20M,0.5B,16,0.001,3.931538343429565,3.834669496974007,mpi,2026-06-25 13:10:35
281,281.0,281.0,281.0,gdn,20M,1.0B,16,0.0005,3.812188386917114,3.769174822822946,mpi,2026-06-25 06:35:18
282,282.0,282.0,282.0,gdn,20M,0.5B,16,0.0005,3.9708776473999023,3.876907933344607,mpi,2026-06-25 13:13:28
283,283.0,283.0,283.0,gdn,20M,1.0B,16,0.00025,3.8482820987701416,3.809510793842253,mpi,2026-06-25 06:34:47
284,284.0,284.0,284.0,gdn,20M,0.5B,16,0.00025,4.050987243652344,3.959552354499942,mpi,2026-06-25 13:12:28
285,285.0,285.0,285.0,gdn,20M,1.0B,16,0.008,3.835076570510864,3.7987747958449054,mpi,2026-06-25 06:35:15
286,286.0,286.0,286.0,gdn,20M,0.5B,16,0.008,3.9707517623901367,3.8782411121931233,mpi,2026-06-25 13:10:28
287,287.0,287.0,287.0,gdn,20M,1.0B,32,0.004,3.741896867752075,3.750516718939731,mpi,2026-06-25 13:11:42
288,288.0,288.0,288.0,gdn,20M,3.0B,32,0.004,3.7160685062408447,3.65498475181429,mpi,2026-06-25 08:12:42
289,289.0,289.0,289.0,gdn,20M,0.5B,32,0.004,3.8735482692718506,3.835253058295501,mpi,2026-06-25 13:12:14
290,290.0,290.0,290.0,gdn,20M,1.0B,32,0.002,3.730743646621704,3.744986330208025,mpi,2026-06-25 13:18:10
291,291.0,291.0,291.0,gdn,20M,3.0B,32,0.002,3.714532136917114,3.64897326419228,mpi,2026-06-25 07:07:02
292,292.0,292.0,292.0,gdn,20M,0.5B,32,0.002,3.870197772979736,3.837633543892911,mpi,2026-06-25 13:12:15
293,293.0,293.0,293.0,gdn,20M,1.0B,32,0.001,3.7489309310913086,3.756500592357234,mpi,2026-06-25 13:17:58
294,294.0,294.0,294.0,gdn,20M,3.0B,32,0.001,3.713404655456543,3.650839233084729,mpi,2026-06-25 07:13:31
295,295.0,295.0,295.0,gdn,20M,0.5B,32,0.001,3.908238410949707,3.8723269183384734,mpi,2026-06-25 13:08:36
296,296.0,296.0,296.0,gdn,20M,1.0B,32,0.0005,3.7817885875701904,3.792386064403936,mpi,2026-06-25 13:11:53
297,297.0,297.0,297.0,gdn,20M,3.0B,32,0.0005,3.734619379043579,3.666155252017473,mpi,2026-06-25 07:12:54
298,298.0,298.0,298.0,gdn,20M,0.5B,32,0.0005,3.978336334228516,3.940440046159845,mpi,2026-06-25 13:08:06
299,299.0,299.0,299.0,gdn,20M,1.0B,32,0.00025,3.850850105285645,3.861737230890676,mpi,2026-06-25 13:12:17
300,300.0,300.0,300.0,gdn,20M,3.0B,32,0.00025,3.754230260848999,3.693802579453117,mpi,2026-06-25 08:12:44
301,301.0,301.0,301.0,gdn,20M,0.5B,32,0.00025,4.1314215660095215,4.093120302024641,mpi,2026-06-25 13:08:48
302,302.0,302.0,302.0,gdn,20M,1.0B,32,0.008,3.747519254684448,3.757248103618622,mpi,2026-06-25 13:12:27
303,303.0,303.0,303.0,gdn,20M,3.0B,32,0.008,3.736451625823975,3.672235154791882,mpi,2026-06-25 08:12:05
304,304.0,304.0,304.0,gdn,20M,0.5B,32,0.008,3.8650131225585938,3.8365376105434015,mpi,2026-06-25 13:08:35
305,305.0,305.0,305.0,gdn,300M,1.0B,16,0.004,3.449028968811035,3.407316241498853,mpi,2026-06-25 23:50:58
306,306.0,306.0,306.0,gdn,300M,0.5B,16,0.004,3.612394332885742,3.50784089213512,mpi,2026-06-26 23:15:04
307,307.0,307.0,307.0,gdn,300M,1.0B,16,0.002,3.3948862552642822,3.3572828308480687,mpi,2026-06-25 21:24:28
308,308.0,308.0,308.0,gdn,300M,0.5B,16,0.002,3.5738120079040527,3.473680216367128,mpi,2026-06-26 23:05:06
309,309.0,309.0,309.0,gdn,300M,1.0B,16,0.001,3.377428770065308,3.3379527084162977,mpi,2026-06-25 23:47:54
310,310.0,310.0,310.0,gdn,300M,0.5B,16,0.001,3.5756776332855225,3.4673640446584733,mpi,2026-06-26 23:03:48
311,311.0,311.0,311.0,gdn,300M,1.0B,16,0.0005,3.372041702270508,3.3329605172892087,mpi,2026-06-25 23:51:07
312,312.0,312.0,312.0,gdn,300M,0.5B,16,0.0005,3.5742578506469727,3.4647033011327024,mpi,2026-06-22 02:36:20
313,313.0,313.0,313.0,gdn,300M,1.0B,16,0.00025,3.388791561126709,3.355767195342017,mpi,2026-06-25 23:38:21
314,314.0,314.0,314.0,gdn,300M,0.5B,16,0.00025,3.617096424102783,3.520492359849273,mpi,2026-06-22 02:36:27
315,315.0,315.0,315.0,gdn,300M,1.0B,16,0.008,3.5493814945220947,3.505917781298278,mpi,2026-06-25 23:51:28
316,316.0,316.0,316.0,gdn,300M,0.5B,16,0.008,3.6948976516723633,3.5902854075197315,mpi,2026-06-26 23:14:13
317,317.0,317.0,317.0,gdn,300M,1.0B,32,0.004,3.2115161418914795,3.3016152084850874,mpi,2026-06-26 23:42:00
318,318.0,318.0,318.0,gdn,300M,3.0B,32,0.004,3.1877341270446777,3.171966104820126,mpi,2026-06-26 10:58:23
319,319.0,319.0,319.0,gdn,300M,0.5B,32,0.004,3.530578136444092,3.422423577699505,mpi,2026-06-26 23:16:02
320,320.0,320.0,320.0,gdn,300M,1.0B,32,0.002,3.178300380706787,3.280202724894539,mpi,2026-06-26 23:40:05
321,321.0,321.0,321.0,gdn,300M,3.0B,32,0.002,3.142749309539795,3.1324427589041286,mpi,2026-06-26 11:02:22
322,322.0,322.0,322.0,gdn,300M,0.5B,32,0.002,3.492342710494995,3.3959937080008085,mpi,2026-06-22 02:32:13
323,323.0,323.0,323.0,gdn,300M,1.0B,32,0.001,3.166698455810547,3.266244529505245,mpi,2026-06-22 02:30:25
324,324.0,324.0,324.0,gdn,300M,3.0B,32,0.001,3.1341068744659424,3.116582998682241,mpi,2026-06-26 08:55:22
325,325.0,325.0,325.0,gdn,300M,0.5B,32,0.001,3.524040937423706,3.420770683444914,mpi,2026-06-26 23:05:45
326,326.0,326.0,326.0,gdn,300M,1.0B,32,0.0005,3.187387228012085,3.291607788742566,mpi,2026-06-26 23:19:45
327,327.0,327.0,327.0,gdn,300M,3.0B,32,0.0005,3.134793281555176,3.1161818465248485,mpi,2026-06-26 10:52:03
328,328.0,328.0,328.0,gdn,300M,0.5B,32,0.0005,3.5534708499908447,3.456516616852557,mpi,2026-06-26 23:14:45
329,329.0,329.0,329.0,gdn,300M,1.0B,32,0.00025,3.2495205402374268,3.3431043015151727,mpi,2026-06-26 23:39:43
330,330.0,330.0,330.0,gdn,300M,3.0B,32,0.00025,3.1532530784606934,3.1344850587063147,mpi,2026-06-26 02:05:28
331,331.0,331.0,331.0,gdn,300M,0.5B,32,0.00025,3.647961854934693,3.553457351590766,mpi,2026-06-26 23:15:05
332,332.0,332.0,332.0,gdn,300M,1.0B,32,0.008,3.26137924194336,3.3577209488290256,mpi,2026-06-26 23:19:45
333,333.0,333.0,333.0,gdn,300M,3.0B,32,0.008,3.263575553894043,3.2497449570014827,mpi,2026-06-26 11:02:01
334,334.0,334.0,334.0,gdn,300M,0.5B,32,0.008,3.56731390953064,3.462975904589794,mpi,2026-06-26 23:13:09
335,335.0,335.0,,attn,150M,1.0B,16,0.004,3.5538523197174072,3.5136759695459583,mpi,2026-06-25 20:20:13
336,336.0,336.0,,attn,150M,0.5B,16,0.004,3.71113395690918,3.608795470097026,mpi,2026-06-26 22:41:32
337,337.0,337.0,,attn,150M,1.0B,16,0.002,3.517502546310425,3.472357579528308,mpi,2026-06-25 20:17:15
338,338.0,338.0,,attn,150M,0.5B,16,0.002,3.667566537857056,3.57700544732516,mpi,2026-06-26 22:50:30
339,339.0,339.0,,attn,150M,1.0B,16,0.001,3.501255989074707,3.4563184097164967,mpi,2026-06-25 20:19:11
340,340.0,340.0,,attn,150M,0.5B,16,0.001,3.668866634368897,3.5716391805742607,mpi,2026-06-26 22:49:32
341,341.0,341.0,,attn,150M,1.0B,16,0.08,4.443525791168213,4.400549119417785,mpi,2026-06-02 21:14:15
342,342.0,342.0,,attn,150M,1.0B,16,0.0005,3.503161907196045,3.454709038187246,mpi,2026-06-25 20:19:01
343,343.0,343.0,,attn,150M,0.5B,16,0.0005,3.6779065132141113,3.580719925927334,mpi,2026-06-26 22:49:31
344,344.0,344.0,,attn,150M,1.0B,16,0.00025,3.516955137252808,3.475204456047934,mpi,2026-06-25 20:18:39
345,345.0,345.0,,attn,150M,0.5B,16,0.00025,3.719770908355713,3.626186104289821,mpi,2026-06-26 22:50:46
346,346.0,346.0,,attn,150M,1.0B,16,0.01,3.691348075866699,3.6483231239631526,mpi,2026-06-02 22:24:35
347,347.0,347.0,,attn,150M,1.0B,16,0.02,3.863379955291748,3.81360779433954,mpi,2026-06-02 22:25:16
348,348.0,348.0,,attn,150M,1.0B,16,0.005,3.59460973739624,3.556435500598345,mpi,2026-06-02 21:14:13
349,349.0,349.0,,attn,150M,1.0B,16,0.0025,3.546597003936768,3.5039738311142217,mpi,2026-06-02 21:14:20
350,350.0,350.0,,attn,150M,1.0B,16,0.04,4.124852180480957,4.070709256656834,mpi,2026-06-02 21:14:08
351,351.0,351.0,,attn,150M,1.0B,16,0.008,3.627698421478272,3.584138391838699,mpi,2026-06-25 22:38:45
352,352.0,352.0,,attn,150M,0.5B,16,0.008,3.759407997131348,3.667087631538266,mpi,2026-06-26 22:41:26
353,353.0,353.0,,attn,150M,1.0B,64,0.004,3.490874052047729,3.384549994217722,mpi,2026-07-01 10:24:11
354,354.0,354.0,,attn,150M,7.5B,64,0.004,3.1992950439453125,3.167189949437192,mpi,2026-07-01 11:11:15
355,355.0,355.0,,attn,150M,3.0B,64,0.004,3.2905497550964355,3.244008917557566,mpi,2026-07-01 10:38:41
356,356.0,356.0,,attn,150M,15.0B,64,0.004,3.070856094360352,3.125401346307052,mpi,2026-06-29 02:34:55
357,357.0,357.0,,attn,150M,0.5B,64,0.004,3.6476330757141113,3.5200524581106087,mpi,2026-07-01 10:19:25
358,358.0,358.0,,attn,150M,1.0B,64,0.002,3.4803707599639893,3.3749317369962992,mpi,2026-07-01 10:19:13
359,359.0,359.0,,attn,150M,7.5B,64,0.002,3.178091764450073,3.1487374556692025,mpi,2026-07-01 11:11:38
360,360.0,360.0,,attn,150M,3.0B,64,0.002,3.2751171588897705,3.228940060264186,mpi,2026-07-01 10:38:31
361,361.0,361.0,,attn,150M,15.0B,64,0.002,3.0505154132843018,3.1046323274311267,mpi,2026-06-29 02:29:54
362,362.0,362.0,,attn,150M,0.5B,64,0.002,3.6429193019866943,3.522438852410568,mpi,2026-07-01 10:19:02
363,363.0,363.0,,attn,150M,1.0B,64,0.001,3.4864501953125,3.387802124023437,mpi,2026-07-01 10:24:00
364,364.0,364.0,,attn,150M,7.5B,64,0.001,3.161627531051636,3.14185895417866,mpi,2026-07-01 11:11:02
365,365.0,365.0,,attn,150M,3.0B,64,0.001,3.272350549697876,3.227210195440995,mpi,2026-07-01 10:38:43
366,366.0,366.0,,attn,150M,15.0B,64,0.001,3.0455901622772217,3.096588134765625,mpi,2026-06-29 01:30:13
367,367.0,367.0,,attn,150M,0.5B,64,0.001,3.6754400730133057,3.556913275467722,mpi,2026-07-01 10:15:57
368,368.0,368.0,,attn,150M,1.0B,64,0.0005,3.533583402633667,3.429522865696957,mpi,2026-07-01 10:20:03
369,369.0,369.0,,attn,150M,7.5B,64,0.0005,3.174109935760498,3.1495281018708883,mpi,2026-07-01 11:11:26
370,370.0,370.0,,attn,150M,3.0B,64,0.0005,3.293252229690552,3.243178919741982,mpi,2026-07-01 10:38:24
371,371.0,371.0,,attn,150M,15.0B,64,0.0005,3.053628444671631,3.099942257529811,mpi,2026-06-29 01:28:01
372,372.0,372.0,,attn,150M,0.5B,64,0.0005,3.756603717803955,3.6402081941303455,mpi,2026-07-01 10:18:58
373,373.0,373.0,,attn,150M,1.0B,64,0.00025,3.6350951194763184,3.5237145674856087,mpi,2026-07-01 10:24:34
374,374.0,374.0,,attn,150M,7.5B,64,0.00025,3.20168137550354,3.1712463780453333,mpi,2026-07-01 11:14:41
375,375.0,375.0,,attn,150M,3.0B,64,0.00025,3.329730749130249,3.282421714381168,mpi,2026-07-01 10:39:58
376,376.0,376.0,,attn,150M,15.0B,64,0.00025,3.068986177444458,3.114169070595189,mpi,2026-06-28 21:48:44
377,377.0,377.0,,attn,150M,0.5B,64,0.00025,3.921548128128052,3.8081183182565774,mpi,2026-07-01 10:19:59
378,378.0,378.0,,attn,150M,1.0B,64,0.008,3.5170156955718994,3.410408421566612,mpi,2026-07-01 10:24:15
379,379.0,379.0,,attn,150M,7.5B,64,0.008,3.2314085960388184,3.2044992948833264,mpi,2026-07-01 11:11:15
380,380.0,380.0,,attn,150M,3.0B,64,0.008,3.3228890895843506,3.2789005480314555,mpi,2026-07-01 10:38:32
381,381.0,381.0,,attn,150M,15.0B,64,0.008,3.114608764648437,3.163650914242393,mpi,2026-06-29 06:53:06
382,382.0,382.0,,attn,150M,0.5B,64,0.008,3.661918640136719,3.532461065995066,mpi,2026-07-01 10:19:24
383,383.0,383.0,,attn,150M,1.0B,32,0.004,3.31363844871521,3.410998290484069,mpi,2026-06-14 12:44:04
384,384.0,384.0,,attn,150M,3.0B,32,0.004,3.325716733932495,3.300185619416784,mpi,2026-06-26 01:44:28
385,385.0,385.0,,attn,150M,0.5B,32,0.004,3.592810869216919,3.503135785118478,mpi,2026-06-17 10:13:07
386,386.0,386.0,,attn,150M,1.0B,32,0.002,3.3086254596710205,3.402269470496256,mpi,2026-06-26 22:56:17
387,387.0,387.0,,attn,150M,3.0B,32,0.002,3.2934679985046387,3.2681588313618644,mpi,2026-06-25 22:53:37
388,388.0,388.0,,attn,150M,0.5B,32,0.002,3.616004943847656,3.521627769313875,mpi,2026-06-26 22:46:54
389,389.0,389.0,,attn,150M,1.0B,32,0.001,3.293233871459961,3.395531193154757,mpi,2026-06-26 22:59:18
390,390.0,390.0,,attn,150M,3.0B,32,0.001,3.2761449813842773,3.254274067331533,mpi,2026-06-25 22:56:07
391,391.0,391.0,,attn,150M,0.5B,32,0.001,3.6163740158081055,3.526827937266866,mpi,2026-06-26 22:43:03
392,392.0,392.0,,attn,150M,3.0B,32,0.08,4.162827491760254,4.151895938154127,mpi,2026-06-03 03:35:38
393,393.0,393.0,,attn,150M,1.0B,32,0.0005,3.310882329940796,3.4121862442767035,mpi,2026-06-26 22:52:42
394,394.0,394.0,,attn,150M,3.0B,32,0.0005,3.284724235534668,3.25754047847185,mpi,2026-06-26 01:44:56
395,395.0,395.0,,attn,150M,0.5B,32,0.0005,3.656817674636841,3.564021030801241,mpi,2026-06-26 22:43:07
396,396.0,396.0,,attn,150M,1.0B,32,0.00025,3.3598742485046387,3.464444718595411,mpi,2026-06-26 22:54:29
397,397.0,397.0,,attn,150M,3.0B,32,0.00025,3.3028769493103027,3.277840495500408,mpi,2026-06-25 23:25:55
398,398.0,398.0,,attn,150M,0.5B,32,0.00025,3.757838726043701,3.658814928961582,mpi,2026-06-26 22:43:20
399,399.0,399.0,,attn,150M,3.0B,32,0.01,3.464498996734619,3.4351859733706616,mpi,2026-06-03 00:09:11
400,400.0,400.0,,attn,150M,3.0B,32,0.02,3.61217999458313,3.5864255866066355,mpi,2026-06-03 00:10:05
401,401.0,401.0,,attn,150M,3.0B,32,0.005,3.379331350326538,3.357555914706871,mpi,2026-06-03 00:08:38
402,402.0,402.0,,attn,150M,3.0B,32,0.0025,3.3323657512664795,3.3120991769384167,mpi,2026-06-03 00:08:15
403,403.0,403.0,,attn,150M,3.0B,32,0.04,3.800334453582764,3.779874661711396,mpi,2026-06-03 03:45:12
404,404.0,404.0,,attn,150M,1.0B,32,0.008,3.377474308013916,3.4742584048724567,mpi,2026-06-26 22:51:36
405,405.0,405.0,,attn,150M,3.0B,32,0.008,3.381859540939331,3.361024616585403,mpi,2026-06-26 02:22:01
406,406.0,406.0,,attn,150M,0.5B,32,0.008,3.673276662826538,3.5718239854593747,mpi,2026-06-26 22:43:29
407,407.0,407.0,,attn,50M,1.0B,16,0.004,3.592981338500977,3.5491481538678777,mpi,2026-06-25 06:35:02
408,408.0,408.0,,attn,50M,0.5B,16,0.004,3.737335681915283,3.642576860990681,mpi,2026-06-25 13:02:15
409,409.0,409.0,,attn,50M,1.0B,16,0.002,3.548497438430786,3.507141197704878,mpi,2026-06-25 06:34:58
410,410.0,410.0,,attn,50M,0.5B,16,0.002,3.700151681900024,3.606493615322426,mpi,2026-06-25 13:02:13
411,411.0,411.0,,attn,50M,1.0B,16,0.001,3.534546136856079,3.490557550993122,mpi,2026-06-25 06:35:14
412,412.0,412.0,,attn,50M,0.5B,16,0.001,3.686361074447632,3.597247875713911,mpi,2026-06-25 13:08:55
413,413.0,413.0,,attn,50M,1.0B,16,0.08,4.407507419586182,4.355276411869487,mpi,2026-06-01 15:57:48
414,414.0,414.0,,attn,50M,0.5B,16,0.08,4.346593856811523,4.258326661782187,mpi,2026-06-03 14:47:43
415,415.0,415.0,,attn,50M,1.0B,16,0.0005,3.5316860675811768,3.493171850579684,mpi,2026-06-25 06:35:02
416,416.0,416.0,,attn,50M,0.5B,16,0.0005,3.7033112049102783,3.613069398285913,mpi,2026-06-25 13:08:39
417,417.0,417.0,,attn,50M,1.0B,16,0.00025,3.574698209762573,3.5257344613309765,mpi,2026-06-25 06:35:04
418,418.0,418.0,,attn,50M,0.5B,16,0.00025,3.763662576675415,3.675093750093804,mpi,2026-06-25 13:08:37
419,419.0,419.0,,attn,50M,1.0B,16,0.01,3.734411001205444,3.6844250295982985,mpi,2026-06-01 15:04:03
420,420.0,420.0,,attn,50M,0.5B,16,0.01,3.8002989292144775,3.710961745215244,mpi,2026-06-03 14:37:14
421,421.0,421.0,,attn,50M,1.0B,16,0.02,3.881791591644287,3.836603475007855,mpi,2026-06-01 15:03:40
422,422.0,422.0,,attn,50M,0.5B,16,0.02,3.9271392822265625,3.8378425519974506,mpi,2026-06-03 14:37:07
423,423.0,423.0,,attn,50M,1.0B,16,0.005,3.637498378753662,3.595701983717621,mpi,2026-06-01 15:57:18
424,424.0,424.0,,attn,50M,0.5B,16,0.005,3.745861768722534,3.645604640147725,mpi,2026-06-03 14:47:46
425,425.0,425.0,,attn,50M,1.0B,16,0.0025,3.584958553314209,3.540590992911917,mpi,2026-06-01 15:02:46
426,426.0,426.0,,attn,50M,0.5B,16,0.0025,3.697793483734131,3.606330930209552,mpi,2026-06-03 14:47:45
